species	sample	strategy	k	rep	depth	n_truth_cl	n_pred_cl	TP	FP	FN	precision	recall	f1	wall_s	maxrss_mb
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep3_d0.5	diff	3	3	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.050	12.4
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep3_d10	diff	3	3	10	3	2	2	0	1	1.0000	0.6667	0.8000	0.900	114.7
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep3_d1	diff	3	3	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.110	18.4
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep3_d3	diff	3	3	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.280	40.8
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep3_d5	diff	3	3	5	3	2	2	0	1	1.0000	0.6667	0.8000	0.450	62.5
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep4_d0.5	diff	3	4	0.5	3	0	0	0	3	0.0000	0.0000	0.0000	0.060	12.0
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep4_d10	diff	3	4	10	3	2	2	0	1	1.0000	0.6667	0.8000	0.840	109.2
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep4_d1	diff	3	4	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.100	17.6
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep4_d3	diff	3	4	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.270	39.3
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep4_d5	diff	3	4	5	3	2	2	0	1	1.0000	0.6667	0.8000	0.430	59.5
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep5_d0.5	diff	3	5	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.060	12.2
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep5_d10	diff	3	5	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.870	113.3
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep5_d1	diff	3	5	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.100	18.3
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep5_d3	diff	3	5	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.270	40.3
Staphylococcus_aureus	Staphylococcus_aureus__diff_k3_rep5_d5	diff	3	5	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.450	61.2
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep1_d0.5	diff	5	1	0.5	5	1	1	0	4	1.0000	0.2000	0.3333	0.090	16.2
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep1_d10	diff	5	1	10	5	5	5	0	0	1.0000	1.0000	1.0000	1.440	184.5
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep1_d1	diff	5	1	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.160	25.0
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep1_d3	diff	5	1	3	5	3	3	0	2	1.0000	0.6000	0.7500	0.430	61.3
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep1_d5	diff	5	1	5	5	4	4	0	1	1.0000	0.8000	0.8889	0.730	96.8
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep2_d0.5	diff	5	2	0.5	5	1	1	0	4	1.0000	0.2000	0.3333	0.080	16.0
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep2_d10	diff	5	2	10	5	5	5	0	0	1.0000	1.0000	1.0000	1.410	182.4
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep2_d1	diff	5	2	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.160	24.7
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep2_d3	diff	5	2	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.430	60.5
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep2_d5	diff	5	2	5	5	5	5	0	0	1.0000	1.0000	1.0000	0.730	94.4
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep3_d0.5	diff	5	3	0.5	5	2	2	0	3	1.0000	0.4000	0.5714	0.080	16.4
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep3_d10	diff	5	3	10	5	5	5	0	0	1.0000	1.0000	1.0000	1.510	186.8
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep3_d1	diff	5	3	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.170	25.0
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep3_d3	diff	5	3	3	5	4	4	0	1	1.0000	0.8000	0.8889	0.460	61.9
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep3_d5	diff	5	3	5	5	5	5	0	0	1.0000	1.0000	1.0000	0.730	97.8
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep4_d0.5	diff	5	4	0.5	5	2	2	0	3	1.0000	0.4000	0.5714	0.080	16.4
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep4_d10	diff	5	4	10	5	4	4	0	1	1.0000	0.8000	0.8889	1.450	185.6
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep4_d1	diff	5	4	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.160	25.0
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep4_d3	diff	5	4	3	5	3	3	0	2	1.0000	0.6000	0.7500	0.440	61.7
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep4_d5	diff	5	4	5	5	3	3	0	2	1.0000	0.6000	0.7500	0.790	97.2
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep5_d0.5	diff	5	5	0.5	5	3	3	0	2	1.0000	0.6000	0.7500	0.080	16.6
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep5_d10	diff	5	5	10	5	5	5	0	0	1.0000	1.0000	1.0000	1.460	188.0
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep5_d1	diff	5	5	1	5	4	4	0	1	1.0000	0.8000	0.8889	0.160	25.3
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep5_d3	diff	5	5	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.450	63.2
Staphylococcus_aureus	Staphylococcus_aureus__diff_k5_rep5_d5	diff	5	5	5	5	5	5	0	0	1.0000	1.0000	1.0000	0.770	97.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep1_d0.5	same	2	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.040	10.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep1_d10	same	2	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.610	79.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep1_d1	same	2	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.070	14.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep1_d3	same	2	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.180	29.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep1_d5	same	2	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.310	43.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep2_d0.5	same	2	2	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.040	10.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep2_d10	same	2	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.550	72.8
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep2_d1	same	2	2	1	1	0	0	0	1	0.0000	0.0000	0.0000	0.060	13.5
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep2_d3	same	2	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.170	27.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep2_d5	same	2	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.290	41.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep3_d0.5	same	2	3	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.040	9.6
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep3_d10	same	2	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.550	74.0
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep3_d1	same	2	3	1	1	0	0	0	1	0.0000	0.0000	0.0000	0.060	13.4
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep3_d3	same	2	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.170	27.5
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep3_d5	same	2	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.280	41.0
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep4_d0.5	same	2	4	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.040	9.8
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep4_d10	same	2	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.540	73.5
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep4_d1	same	2	4	1	1	0	0	0	1	0.0000	0.0000	0.0000	0.060	13.3
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep4_d3	same	2	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.180	27.6
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep4_d5	same	2	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.270	40.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep5_d0.5	same	2	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.040	10.8
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep5_d10	same	2	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.660	79.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep5_d1	same	2	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.070	14.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep5_d3	same	2	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.190	29.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k2_rep5_d5	same	2	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.300	45.3
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep1_d0.5	same	3	1	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.050	12.6
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep1_d10	same	3	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.910	116.5
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep1_d1	same	3	1	1	1	0	0	0	1	0.0000	0.0000	0.0000	0.100	18.4
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep1_d3	same	3	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.290	40.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep1_d5	same	3	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.490	62.0
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep2_d0.5	same	3	2	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.050	12.3
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep2_d10	same	3	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.870	112.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep2_d1	same	3	2	1	1	0	0	0	1	0.0000	0.0000	0.0000	0.100	18.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep2_d3	same	3	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	40.0
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep2_d5	same	3	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.450	60.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep3_d0.5	same	3	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.050	12.6
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep3_d10	same	3	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.910	119.4
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep3_d1	same	3	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	19.0
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep3_d3	same	3	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.290	41.8
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep3_d5	same	3	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.460	63.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep4_d0.5	same	3	4	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.050	11.5
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep4_d10	same	3	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.830	105.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep4_d1	same	3	4	1	1	0	0	0	1	0.0000	0.0000	0.0000	0.090	17.0
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep4_d3	same	3	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	37.5
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep4_d5	same	3	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.410	57.5
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep5_d0.5	same	3	5	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.060	12.4
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep5_d10	same	3	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.900	117.6
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep5_d1	same	3	5	1	1	0	0	0	1	0.0000	0.0000	0.0000	0.100	18.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep5_d3	same	3	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.280	41.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k3_rep5_d5	same	3	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.480	62.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep1_d0.5	same	5	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	16.3
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep1_d10	same	5	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.450	187.4
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep1_d1	same	5	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.160	25.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep1_d3	same	5	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.450	61.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep1_d5	same	5	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.730	97.6
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep2_d0.5	same	5	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.090	16.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep2_d10	same	5	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.420	183.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep2_d1	same	5	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.160	25.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep2_d3	same	5	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.460	60.8
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep2_d5	same	5	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.720	96.6
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep3_d0.5	same	5	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	16.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep3_d10	same	5	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.440	183.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep3_d1	same	5	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.160	24.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep3_d3	same	5	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.440	61.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep3_d5	same	5	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.720	96.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep4_d0.5	same	5	4	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.080	15.0
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep4_d10	same	5	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.330	167.8
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep4_d1	same	5	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	23.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep4_d3	same	5	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.420	57.8
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep4_d5	same	5	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.670	90.7
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep5_d0.5	same	5	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	16.1
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep5_d10	same	5	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.470	187.2
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep5_d1	same	5	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	25.0
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep5_d3	same	5	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.450	60.9
Staphylococcus_aureus	Staphylococcus_aureus__same_k5_rep5_d5	same	5	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.750	97.7
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep1_d0.5	diff	2	1	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.040	8.9
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep1_d10	diff	2	1	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.560	72.2
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep1_d1	diff	2	1	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.060	12.4
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep1_d3	diff	2	1	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.170	26.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep1_d5	diff	2	1	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.280	38.6
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep2_d0.5	diff	2	2	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.040	8.9
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep2_d10	diff	2	2	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.560	72.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep2_d1	diff	2	2	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.070	12.4
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep2_d3	diff	2	2	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.170	25.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep2_d5	diff	2	2	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.280	39.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep3_d0.5	diff	2	3	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.030	8.6
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep3_d10	diff	2	3	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.520	70.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep3_d1	diff	2	3	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.060	12.3
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep3_d3	diff	2	3	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.190	25.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep3_d5	diff	2	3	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.270	40.1
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep4_d0.5	diff	2	4	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.030	8.9
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep4_d10	diff	2	4	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.540	71.2
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep4_d1	diff	2	4	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.070	12.4
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep4_d3	diff	2	4	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.190	25.6
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep4_d5	diff	2	4	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.270	38.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep5_d0.5	diff	2	5	0.5	2	0	0	0	2	0.0000	0.0000	0.0000	0.040	8.6
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep5_d10	diff	2	5	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.530	70.7
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep5_d1	diff	2	5	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.060	12.2
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep5_d3	diff	2	5	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.170	25.4
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k2_rep5_d5	diff	2	5	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.260	38.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep1_d0.5	diff	3	1	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.050	10.3
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep1_d10	diff	3	1	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.850	102.9
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep1_d1	diff	3	1	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.090	15.9
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep1_d3	diff	3	1	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.250	36.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep1_d5	diff	3	1	5	3	2	2	0	1	1.0000	0.6667	0.8000	0.450	56.3
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep2_d0.5	diff	3	2	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.050	10.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep2_d10	diff	3	2	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.770	102.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep2_d1	diff	3	2	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.090	16.0
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep2_d3	diff	3	2	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.270	35.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep2_d5	diff	3	2	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.400	56.0
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep3_d0.5	diff	3	3	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.050	10.6
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep3_d10	diff	3	3	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.800	102.7
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep3_d1	diff	3	3	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.080	15.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep3_d3	diff	3	3	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.250	35.9
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep3_d5	diff	3	3	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.410	54.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep4_d0.5	diff	3	4	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.050	10.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep4_d10	diff	3	4	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.840	104.2
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep4_d1	diff	3	4	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.090	16.1
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep4_d3	diff	3	4	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.250	36.0
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep4_d5	diff	3	4	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.430	56.4
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep5_d0.5	diff	3	5	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.050	10.4
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep5_d10	diff	3	5	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.800	102.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep5_d1	diff	3	5	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.090	15.9
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep5_d3	diff	3	5	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.250	35.9
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k3_rep5_d5	diff	3	5	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.400	54.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k5_rep1_d0.5	diff	5	1	0.5	5	1	1	0	4	1.0000	0.2000	0.3333	0.070	13.8
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k5_rep1_d10	diff	5	1	10	5	5	5	0	0	1.0000	1.0000	1.0000	1.280	165.3
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k5_rep1_d1	diff	5	1	1	5	2	2	0	3	1.0000	0.4000	0.5714	0.140	22.6
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k5_rep1_d3	diff	5	1	3	5	4	4	0	1	1.0000	0.8000	0.8889	0.410	56.4
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k5_rep1_d5	diff	5	1	5	5	5	5	0	0	1.0000	1.0000	1.0000	0.650	87.3
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k5_rep2_d0.5	diff	5	2	0.5	5	1	1	0	4	1.0000	0.2000	0.3333	0.080	13.5
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k5_rep2_d10	diff	5	2	10	5	5	5	0	0	1.0000	1.0000	1.0000	1.240	159.1
Staphylococcus_epidermidis	Staphylococcus_epidermidis__diff_k5_rep2_d1	diff	5	2	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.140	22.0
